customer_id,customer_name,segment,country,city,state,postal_code,region,first_order_date,total_sales,total_profit,total_orders
SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521.0,West,2014-02-12,14142.33,5757.41,9
RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653.0,Central,2014-03-14,4715.47,640.55,12
TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614.0,South,2014-03-31,2074.66,365.72,4
JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214.0,South,2014-04-30,2833.93,754.11,10
LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229.0,East,2014-04-23,4985.68,-52.19,8
SP-20545,Sibella Parks,Corporate,United States,Mount Vernon,New York,10550.0,East,2014-10-13,1306.09,-118.78,6
RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90008.0,West,2015-02-03,7397.4,1586.63,7
CS-11860,Cari Schnelling,Consumer,United States,Lakeland,Florida,33801.0,South,2014-05-02,537.63,105.83,6
BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,,East,2015-08-02,1727.65,139.2,6
SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,94122.0,West,2015-06-20,4492.66,-671.19,7
PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115.0,West,2014-05-28,1220.09,442.14,8
CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10024.0,East,2015-09-06,2870.05,424.66,10
MF-18250,Monica Federle,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,2014-09-15,1758.3,456.86,5
CL-12565,Clay Ludtke,Consumer,United States,Columbia,South Carolina,29203.0,South,2014-03-04,10880.55,1933.78,12
BF-11005,Barry Franz,Home Office,United States,Aurora,Colorado,80013.0,West,2014-09-25,1333.88,-291.38,4
HK-14890,Heather Kirkland,Corporate,United States,Detroit,Michigan,48234.0,Central,2014-06-10,4877.78,956.95,8
SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095.0,Central,2014-03-03,3362.96,-317.05,5
KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,2014-03-21,5990.8,1227.51,7
CL-11890,Carl Ludwig,Consumer,United States,Chicago,Illinois,60623.0,Central,2014-07-26,1262.01,328.08,4
JW-16075,Julia West,Consumer,United States,Jacksonville,North Carolina,28540.0,South,2015-03-21,1428.73,154.06,4
ZD-21925,Zuschuss Donatelli,Consumer,United States,San Francisco,California,94109.0,West,2014-08-27,1493.94,249.13,5
HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601.0,South,2014-04-29,785.63,147.0,5
DM-13525,Don Miller,,United States,Palm Coast,Florida,32137.0,South,2014-07-05,1376.79,199.77,3
BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77041.0,Central,2014-11-28,3196.75,447.75,7
SV-20785,Stewart Visinsky,Consumer,United States,Bloomington,Indiana,47401.0,Central,2014-04-12,4105.3,485.03,9
JK-15205,Jamie Kunitz,Consumer,United States,Niagara Falls,New York,14304.0,East,2014-07-11,4427.14,1219.98,5
AC-10450,Amy Cox,Consumer,United States,Avondale,Arizona,85323.0,West,2014-10-31,5527.85,1366.01,7
JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,55407.0,Central,2014-11-18,858.58,201.6,5
NC-18340,Nat Carroll,Consumer,United States,Apple Valley,Minnesota,55124.0,Central,2014-03-30,2461.4,580.31,5
BE-11410,Bobby Elias,Consumer,United States,Lancaster,Ohio,43130.0,East,2016-02-07,2261.44,755.92,5
RS-19870,Roy Skaria,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,2016-06-07,22.33,9.58,2
CY-12745,Craig Yedwab,Corporate,United States,San Antonio,Texas,78207.0,Central,2014-12-12,2900.03,60.65,8
MS-17365,Maribeth Schnelling,Consumer,United States,Detroit,Michigan,48227.0,Central,2014-09-09,7443.69,844.94,10
TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149.0,East,2014-10-14,4266.81,606.37,8
CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340.0,Central,2014-06-09,1136.59,370.83,6
SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,10011.0,East,2014-09-21,3053.01,527.97,7
JG-15805,John Grady,Corporate,United States,Decatur,Illinois,62521.0,Central,2014-04-05,1507.02,206.1,6
BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705.0,West,2014-03-22,791.99,25.87,3
LP-17095,Liz Preis,Consumer,United States,Fairfield,Ohio,45014.0,East,2016-06-06,3653.4,338.45,7
KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219.0,West,2014-03-10,4642.09,194.07,10
GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204.0,South,2014-05-05,1888.07,230.94,4
LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024.0,West,2014-08-08,5142.89,535.48,6
MH-17620,Matt Hagelstein,Corporate,United States,San Diego,California,92105.0,West,2015-12-05,1252.8,122.36,4
RD-19660,Robert Dilbeck,Home Office,United States,Seattle,Washington,98103.0,West,2015-04-12,2786.63,835.77,5
EP-13915,Emily Phan,Consumer,United States,New York City,New York,10011.0,East,2014-07-06,5478.06,144.96,17
BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035.0,East,2014-11-09,1585.16,523.21,4
ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320.0,South,2014-02-06,2893.46,443.34,6
TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701.0,East,2017-09-15,1038.26,265.53,1
DO-13645,Doug O'Connell,Consumer,United States,Houston,Texas,77036.0,Central,2015-11-07,1267.32,294.07,7
RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217.0,Central,2014-10-03,970.94,35.06,4
ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103.0,West,2014-02-14,2722.84,684.92,9
SV-20815,Stuart Van,Corporate,United States,Indianapolis,Indiana,46203.0,Central,2015-05-04,1271.09,199.65,4
CK-12760,Cyma Kinney,Corporate,United States,Linden,New Jersey,7036.0,East,2014-02-07,1582.11,-338.43,9
MC-18130,Mike Caudle,Corporate,United States,Seattle,Washington,98115.0,West,2014-09-19,1582.0,121.76,5
VP-21730,Victor Preis,Home Office,United States,Sterling Heights,Michigan,48310.0,Central,2015-07-05,993.9,205.39,3
CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103.0,West,2014-03-07,3984.45,176.31,4
FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318.0,South,2015-08-23,2271.28,706.29,4
TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424.0,Central,2014-02-18,1387.56,-136.41,5
GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049.0,West,2014-10-31,2224.0,12.7,9
CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614.0,South,2014-12-23,2269.7,187.84,7
SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374.0,West,2015-10-31,3406.58,570.44,3
BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475.0,South,2015-07-03,1526.5,333.98,6
SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505.0,West,2014-03-18,4624.57,1011.74,9
CC-12475,Cindy Chapman,Consumer,United States,San Francisco,California,94122.0,West,2014-05-16,1659.44,154.85,9
CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111.0,South,2014-01-13,2754.22,738.36,12
BT-11530,Bradley Talbott,Home Office,United States,San Diego,California,92037.0,West,2014-05-21,2684.49,409.5,5
CM-11815,Candace McMahon,Corporate,United States,Pasadena,Texas,77506.0,Central,2014-11-14,1673.89,214.46,6
DB-13360,Dennis Bolton,Home Office,United States,Salt Lake City,Utah,84106.0,West,2014-11-19,1081.47,291.01,5
MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,2014-11-05,3766.38,-241.95,7
JE-15745,Joel Eaton,Consumer,United States,Louisville,Colorado,80027.0,West,2014-06-22,6760.82,221.8,13
SW-20455,Shaun Weien,Consumer,United States,Rochester,New York,14609.0,East,2015-06-22,2921.54,793.65,7
DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115.0,West,2014-03-01,4531.65,473.03,7
DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227.0,Central,2015-12-25,3539.32,-52.79,8
PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540.0,Central,2014-01-04,1056.86,-49.7,5
DB-13270,Deborah Brumfield,Home Office,United States,San Diego,California,92024.0,West,2014-02-04,4655.9,841.83,8
KS-16300,Karen Seio,Corporate,United States,Columbus,Georgia,31907.0,South,2015-01-13,88.47,0.11,3
BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105.0,West,2014-05-04,10501.65,2616.06,5
EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10009.0,East,2015-05-30,2199.37,496.11,4
DG-13300,Deirdre Greer,Corporate,United States,Orange,New Jersey,7050.0,East,2014-11-01,3195.82,562.78,5
LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854.0,South,2014-10-18,1010.26,244.2,6
CG-12040,Catherine Glotzbach,,United States,Los Angeles,California,90045.0,West,2015-06-01,904.47,86.51,6
MM-17260,Magdelene Morse,Consumer,United States,Seattle,Washington,98105.0,West,2014-05-28,1314.02,178.4,4
FO-14305,Frank Olsen,Consumer,United States,Harrisonburg,Virginia,22801.0,South,2014-06-09,2678.44,215.6,10
RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174.0,Central,2016-04-28,528.55,76.89,5
SR-20425,Sharelle Roach,Home Office,United States,Detroit,Michigan,48234.0,Central,2014-06-14,3233.48,-3333.91,5
KE-16420,Katrina Edelman,Corporate,United States,Los Angeles,California,90008.0,West,2014-04-03,1686.73,397.88,8
KD-16615,Ken Dana,Corporate,United States,Anaheim,California,92804.0,West,2015-09-13,2243.51,539.72,5
VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109.0,West,2014-09-06,3360.53,-1018.78,7
MZ-17515,Mary Zewe,Corporate,United States,Los Angeles,California,90008.0,West,2014-04-04,2564.91,787.75,6
AG-10300,Aleksandra Gannaway,Corporate,United States,Los Angeles,California,90049.0,West,2014-04-26,367.55,59.29,4
JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604.0,South,2014-11-15,2279.59,575.13,7
PF-19225,Phillip Flathmann,Consumer,United States,,Georgia,30318.0,South,2016-06-26,2206.13,591.31,5
HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401.0,South,2014-01-20,12873.3,5622.43,6
DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10011.0,East,2015-09-25,6528.03,1641.86,9
DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103.0,West,2015-03-02,2650.56,536.39,7
NS-18640,Noel Staavos,Corporate,United States,Los Angeles,California,90049.0,West,2014-06-25,2964.82,-234.77,13
TS-21430,Tom Stivers,Corporate,United States,Seattle,Washington,98103.0,West,2014-07-30,2054.14,48.7,5
BP-11290,Beth Paige,Consumer,United States,Evanston,Illinois,60201.0,Central,2014-10-03,2475.16,-319.06,7
AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920.0,East,2014-10-31,5664.02,1085.73,8
MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223.0,South,2014-07-04,3144.68,280.86,9
KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,2014-11-11,8282.36,1107.7,5
JR-16210,Justin Ritter,Corporate,United States,Jacksonville,Florida,32216.0,South,2015-09-18,2201.69,452.37,5
RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188.0,Central,2015-07-02,2085.74,172.63,3
FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90049.0,West,2014-12-07,4046.75,406.45,8
EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328.0,South,2014-12-02,2339.6,682.55,8
EM-14095,Eudokia Martin,Corporate,United States,Springfield,Virginia,22153.0,South,2015-08-07,1041.04,240.24,4
HZ-14950,Henia Zydlo,Consumer,United States,Columbus,Ohio,43229.0,East,2016-03-14,886.52,-130.39,5
BV-11245,Benjamin Venier,Corporate,United States,Miami,Florida,33142.0,South,2015-03-26,1523.27,315.22,5
TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070.0,Central,2015-02-06,3368.09,220.92,5
DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142.0,Central,2015-03-08,4282.18,937.65,5
DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591.0,West,2014-10-04,2390.53,-259.31,3
GM-14500,Gene McClure,Consumer,United States,Fresno,California,93727.0,West,2014-08-09,1255.68,441.32,10
SP-20650,Stephanie Phelps,Corporate,United States,Wilmington,North Carolina,28403.0,South,2014-04-16,1872.44,268.48,9
DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94110.0,West,2014-12-08,2012.52,483.04,4
DB-13660,Duane Benoit,Consumer,United States,Newark,Delaware,19711.0,East,2014-06-17,1155.2,177.67,7
VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340.0,Central,2014-01-07,1055.98,-262.81,4
DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036.0,Central,2014-07-05,3336.17,-1441.63,9
RA-19915,Russell Applegate,Consumer,United States,Chicago,Illinois,60653.0,Central,2014-06-30,4793.54,304.87,9
PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801.0,South,2014-12-20,6843.63,1742.73,7
JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,98115.0,West,2014-10-04,385.43,26.76,6
MB-18085,Mick Brown,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,2014-01-05,1428.23,117.81,7
LT-17110,Liz Thompson,Consumer,United States,Little Rock,Arkansas,72209.0,South,2014-06-01,2936.25,320.97,8
JH-15910,Jonathan Howell,Consumer,United States,West Palm Beach,Florida,33407.0,South,2015-06-12,959.48,-13.55,7
TS-21205,Thomas Seio,Corporate,United States,Asheville,North Carolina,28806.0,South,2014-03-21,5371.09,862.89,7
PC-19000,Pauline Chand,Home Office,United States,Chandler,Arizona,85224.0,West,2014-04-08,1061.49,-184.34,2
SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653.0,Central,2014-09-20,6411.0,885.46,6
CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701.0,Central,2014-01-26,3789.72,1143.38,6
RD-19480,Rick Duston,Consumer,United States,Long Beach,New York,11561.0,East,2014-06-08,4272.93,480.59,8
SO-20335,Sean O'Donnell,Consumer,United States,Fort Lauderdale,Florida,33311.0,South,2015-10-11,2602.58,-81.09,6
HR-14770,Hallie Redmond,Home Office,United States,New York City,New York,10035.0,East,2014-03-01,1299.29,185.58,5
SC-20725,Steven Cartwright,Consumer,United States,Seattle,Washington,98115.0,West,2014-06-03,5226.21,1276.65,11
NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201.0,Central,2014-10-29,1821.74,-359.02,5
MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216.0,South,2014-12-19,1031.6,227.83,4
MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,92024.0,West,2015-11-08,593.61,85.02,4
DE-13255,Deanra Eno,Home Office,United States,Lakewood,Ohio,44107.0,East,2014-08-22,2550.87,464.47,5
BH-11710,Brosina Hoffman,Consumer,United States,Los Angeles,California,90032.0,West,2014-06-09,6255.35,802.79,8
JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321.0,West,2014-03-14,955.12,97.29,5
MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach,Virginia,23464.0,South,2014-05-21,5253.88,1665.52,2
ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420.0,South,2014-01-06,10663.73,1859.47,10
SC-20575,Sonia Cooley,Consumer,United States,Mishawaka,Indiana,46544.0,Central,2014-06-16,902.73,100.23,5
JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229.0,East,2014-03-03,1417.65,-175.55,4
BP-11185,Ben Peterman,Corporate,United States,Coral Springs,Florida,33065.0,South,2015-03-24,3675.86,363.6,9
CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024.0,West,2014-12-26,2372.75,497.71,11
TP-21565,Tracy Poddar,Corporate,United States,Coppell,Texas,75019.0,Central,2015-03-01,1936.64,139.23,4
JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841.0,East,2015-04-30,7721.71,2173.71,6
KH-16360,Katherine Hughes,Consumer,United States,Dover,Delaware,19901.0,East,2014-04-29,3100.61,528.21,6
BF-11170,Ben Ferrer,Home Office,United States,Baltimore,Maryland,21215.0,East,2014-04-13,5907.97,1538.21,11
JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77070.0,Central,2014-08-25,8697.84,1262.29,10
LC-16885,Lena Creighton,Consumer,United States,Wilmington,North Carolina,,South,2014-04-25,7663.13,1288.35,12
HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610.0,Central,2014-05-11,251.36,-135.88,3
PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10035.0,East,2015-08-11,4893.04,1155.43,9
DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77095.0,Central,2014-01-03,1050.64,241.45,9
BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,2014-09-08,11789.63,-1659.96,4
KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278.0,West,2014-04-12,2171.96,114.31,5
JE-15475,Jeremy Ellison,Consumer,United States,Seattle,Washington,98103.0,West,2015-03-16,1388.68,276.22,6
AH-10120,Adrian Hane,Home Office,United States,Tucson,Arizona,85705.0,West,2014-07-18,1735.51,-2.31,7
MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183.0,Central,2014-08-08,4299.16,1240.23,11
SW-20275,Scott Williamson,Consumer,United States,Royal Oak,Michigan,48073.0,Central,2014-03-10,1966.65,332.87,6
BG-11695,Brooke Gillingham,Corporate,United States,Watertown,New York,13601.0,East,2014-05-11,1874.17,107.57,6
CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,,East,2017-11-05,1205.58,233.03,2
CM-11935,Carlos Meador,Consumer,United States,Tucson,Arizona,85705.0,West,2015-09-24,565.39,-43.73,2
PA-19060,Pete Armstrong,Home Office,United States,Eau Claire,Wisconsin,54703.0,Central,2014-05-17,729.41,225.86,6
FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032.0,West,2014-08-26,3736.2,198.11,9
TW-21025,Tamara Willingham,Home Office,United States,New York City,New York,10011.0,East,2014-12-22,5278.83,737.39,7
BM-11785,Bryan Mills,Consumer,United States,Rochester,New York,14609.0,East,2014-06-06,1338.84,137.74,10
JM-15865,John Murray,Consumer,United States,Jamestown,New York,14701.0,East,2014-11-19,7625.08,1574.62,7
RF-19735,Roland Fjeld,Consumer,United States,Columbia,South Carolina,29203.0,South,2014-08-06,2341.3,711.62,7
TP-21415,Tom Prescott,Consumer,United States,Freeport,New York,11520.0,East,2015-11-28,5329.0,-1087.39,5
LW-17215,Luke Weiss,Consumer,United States,New York City,New York,10035.0,East,2014-09-12,5420.51,837.24,7
CS-11845,Cari Sayre,Corporate,United States,Chicago,Illinois,60623.0,Central,2014-12-14,1278.95,185.38,5
SP-20620,Stefania Perrino,Corporate,United States,Long Beach,New York,11561.0,East,2014-09-08,5440.32,-270.43,9
NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198.0,West,2014-03-07,1228.7,514.5,6
DL-13330,Denise Leinenbach,Consumer,United States,Concord,North Carolina,28027.0,South,2014-06-23,585.02,222.68,4
KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151.0,East,2014-04-01,3312.86,454.79,8
RB-19435,Richard Bierner,Consumer,United States,,California,95661.0,West,2014-03-11,2663.09,477.24,8
PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801.0,South,2017-10-21,729.65,47.89,1
CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711.0,East,2015-01-02,4246.46,1049.56,8
BM-11650,Brian Moss,Corporate,United States,Dallas,Texas,75217.0,Central,2014-07-09,7294.18,2199.28,11
RO-19780,Rose O'Brian,Consumer,United States,Seattle,Washington,98115.0,West,2015-05-12,3815.48,-1262.57,7
BG-11035,Barry Gonzalez,Consumer,United States,Hampton,Virginia,23666.0,South,2014-11-05,2798.95,-711.43,8
SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064.0,South,2015-09-22,3949.66,144.12,12
PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110.0,West,2014-05-09,3086.91,137.46,13
TB-21175,Thomas Boland,Corporate,United States,Houston,Texas,77041.0,Central,2014-12-08,3589.3,829.16,4
GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105.0,West,2014-06-17,4172.85,1176.42,4
RH-19555,Ritsa Hightower,Consumer,United States,Tallahassee,Florida,32303.0,South,2015-12-04,740.38,0.31,2
AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,2014-05-10,861.56,-163.12,4
HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103.0,West,2014-11-24,5248.79,1196.95,7
MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178.0,South,2015-06-09,6320.75,1054.55,7
TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901.0,East,2014-09-23,1427.04,278.74,8
RF-19840,Roy Franz̦sisch,Consumer,United States,San Antonio,Texas,78207.0,Central,2014-11-12,945.22,280.03,8
NL-18310,Nancy Lomonaco,Home Office,United States,San Francisco,California,94110.0,West,2014-10-31,1418.09,343.64,4
SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122.0,West,2014-08-05,418.49,135.54,6
BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109.0,West,2014-01-13,3288.47,634.85,7
MG-17890,Michael Granlund,Home Office,United States,Saint Charles,Illinois,60174.0,Central,2014-12-29,776.38,171.74,9
AJ-10780,Anthony Jacobs,Corporate,United States,Springfield,Virginia,22153.0,South,2014-01-10,4867.34,150.71,7
CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110.0,West,2014-03-25,2648.29,279.62,9
AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705.0,West,2014-07-23,4510.8,343.68,10
RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178.0,South,2014-08-29,1686.92,-445.7,5
HG-14965,Henry Goldwyn,Corporate,United States,San Diego,California,92024.0,West,2014-09-20,3247.64,-2797.96,12
TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301.0,West,2014-12-08,1602.38,260.62,7
TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401.0,South,2014-12-20,2243.27,11.38,6
SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304.0,South,2014-01-26,6121.11,1985.17,9
EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122.0,West,2014-07-08,3644.98,13.62,9
GH-14485,Gene Hale,Corporate,United States,Dallas,Texas,75081.0,Central,2015-10-08,1361.24,-95.45,2
IL-15100,Ivan Liston,Consumer,United States,San Francisco,California,94122.0,West,2014-08-01,5040.74,1121.94,7
PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,19711.0,East,2014-08-26,7252.61,1495.09,10
MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301.0,West,2014-09-08,2725.98,461.0,8
PK-18910,Paul Knutson,Home Office,United States,San Francisco,California,94109.0,West,2014-04-04,1441.15,-798.7,2
JR-15700,Jocasta Rupert,Consumer,United States,Jacksonville,Florida,32216.0,South,2017-10-23,863.88,107.98,1
CJ-11875,Carl Jackson,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,2016-12-30,16.52,1.65,1
BO-11425,Bobby Odegard,Consumer,United States,New York City,New York,10024.0,East,2015-09-10,130.83,59.45,2
JO-15550,Jesus Ocampo,Home Office,United States,Seattle,Washington,98105.0,West,2015-03-19,1090.84,167.67,5
JP-15520,Jeremy Pistek,Consumer,United States,North Miami,Florida,33161.0,South,2014-08-22,3635.59,757.18,7
JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301.0,East,2014-10-14,7754.98,1623.4,7
DV-13465,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,2014-06-22,3341.59,353.21,6
EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060.0,East,2014-07-02,684.17,53.54,8
MO-17500,Mary O'Rourke,Consumer,United States,Freeport,New York,11520.0,East,2014-11-28,922.49,59.36,4
EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012.0,South,2014-05-13,1219.53,-94.14,7
GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561.0,East,2014-06-06,9351.21,-4108.66,3
TB-21190,Thomas Brumley,Home Office,United States,New York City,New York,10011.0,East,2014-12-27,816.17,179.0,4
TS-21085,Thais Sissman,Consumer,United States,Phoenix,Arizona,85023.0,West,2015-07-19,4.83,-3.32,2
TB-21400,Tom Boeckenhauer,Consumer,United States,Miami,Florida,33180.0,South,2014-01-21,9133.99,2798.37,7
AG-10675,Anna Gayman,Consumer,United States,Allen,Texas,75002.0,Central,2015-05-07,3489.04,-246.43,7
KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506.0,South,2014-04-04,2744.74,579.36,12
NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,2014-06-21,7234.01,1023.12,7
KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122.0,West,2014-07-25,14175.23,806.86,12
CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315.0,Central,2014-03-28,2830.63,493.09,5
GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055.0,East,2014-04-28,1568.44,7.84,11
MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041.0,Central,2014-01-09,370.35,19.43,4
BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776.0,West,2014-04-25,2567.66,417.59,5
BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012.0,Central,2016-01-03,2682.73,278.78,5
AH-10075,Adam Hart,Corporate,United States,Huntington Beach,California,92646.0,West,2014-11-16,3250.34,281.19,10
SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011.0,East,2014-09-10,763.55,228.16,7
MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,10011.0,East,2014-07-11,2456.18,484.77,8
ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122.0,West,2014-07-21,1256.94,107.36,4
PN-18775,Parhena Norris,Home Office,United States,Bakersfield,California,93309.0,West,2015-08-07,1467.15,192.04,8
MO-17800,Meg O'Connel,Home Office,United States,Los Angeles,California,90036.0,West,2015-09-17,1687.03,169.34,8
PR-18880,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,33710.0,South,2014-09-05,1840.18,247.62,5
YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711.0,East,2014-11-17,5454.35,1305.63,5
LP-17080,Liz Pelletier,Consumer,United States,Tucson,Arizona,85705.0,West,2014-06-24,756.61,110.78,4
RB-19795,Ross Baird,Home Office,United States,Midland,Michigan,48640.0,Central,2014-06-03,5633.32,-461.73,8
